Rider_Shift_ID,Store_ID,Shift_Date,Logged_Hours,Rider_ID,Delivered_Orders,Active_Delivery_Minutes,Round_Trip_Busy_Minutes,Rider_Cost_INR,Rider_Utilization,Orders_Per_Logged_Hour
SH00002470,DS002,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002471,DS002,2026-07-04,9.0,R_DS002_116,36.0,275.03003049999995,425.7550305,1330.0,0.5093148712962962,4.0
SH00002472,DS002,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002473,DS002,2026-07-04,9.0,R_DS002_119,37.0,265.4179428,409.21794280000006,1365.0,0.4915147088888889,4.111111111111111
SH00002474,DS002,2026-07-04,9.0,R_DS002_120,39.0,292.9657218833333,452.14072188333324,1490.0,0.5425291145987653,4.333333333333333
SH00002475,DS002,2026-07-04,9.0,R_DS002_121,9.0,79.4601927,128.33519271666665,370.0,0.14714850499999999,1.0
SH00002476,DS002,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002477,DS002,2026-07-04,9.0,R_DS002_123,34.0,293.45776570000004,460.8577657,1300.0,0.543440306851852,3.7777777777777777
SH00002478,DS002,2026-07-04,9.0,R_DS002_124,10.0,77.68784565000001,123.74141709999999,410.0,0.14386638083333336,1.1111111111111112
SH00002479,DS002,2026-07-04,9.0,R_DS002_126,39.0,284.9194634,439.0944634,1500.0,0.5276286359259259,4.333333333333333
SH00002480,DS002,2026-07-04,9.0,R_DS002_127,11.0,80.42156829999999,124.40013971666667,455.0,0.14892883018518516,1.2222222222222223
SH00002481,DS002,2026-07-04,9.0,R_DS002_128,38.0,268.29061809999996,418.8906181000001,1400.0,0.4968344779629629,4.222222222222222
SH00002482,DS002,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002483,DS002,2026-07-04,8.533333333333333,R_DS002_133,6.0,63.98392226666667,99.56606511666666,245.0,0.12496859817708333,0.703125
SH00002484,DS002,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002485,DS002,2026-07-04,9.0,R_DS002_135,38.0,288.54161926666666,448.86661926666676,1460.0,0.5343363319753086,4.222222222222222
SH00002486,DS002,2026-07-04,9.0,R_DS002_136,10.0,82.78012996666668,129.23370141666666,405.0,0.15329653697530865,1.1111111111111112
SH00002487,DS002,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002488,DS002,2026-07-04,9.0,R_DS002_138,39.0,293.34026913333344,453.0152691333333,1495.0,0.5432227206172842,4.333333333333333
SH00002489,DS002,2026-07-04,9.0,R_DS002_140,35.0,263.9792664,412.2792664,1295.0,0.4888504933333333,3.888888888888889
SH00002490,DS002,2026-07-04,9.0,R_DS002_141,37.0,279.99230289999997,437.54230290000015,1405.0,0.5185042646296296,4.111111111111111
SH00002491,DS002,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002492,DS002,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002493,DS002,2026-07-04,9.0,R_DS002_144,39.0,285.8292581,447.95425809999995,1480.0,0.5293134409259259,4.333333333333333
SH00002494,DS002,2026-07-04,9.0,R_DS002_145,8.0,80.05479096666666,127.66907668333334,325.0,0.14824961290123456,0.8888888888888888
SH00002495,DS002,2026-07-04,9.0,R_DS002_147,38.0,291.3389340333334,445.7639340333333,1445.0,0.5395165445061729,4.222222222222222
SH00002496,DS002,2026-07-04,9.0,R_DS002_148,9.0,75.716043,122.90532875000001,370.0,0.14021489444444443,1.0
SH00002497,DS002,2026-07-04,9.0,R_DS002_149,34.0,259.85207331666663,400.4020733166667,1265.0,0.48120754317901226,3.7777777777777777
SH00002498,DS002,2026-07-04,9.0,R_DS002_150,37.0,287.89557575,450.62057575,1410.0,0.5331399550925926,4.111111111111111
SH00002499,DS002,2026-07-04,9.0,R_DS002_151,8.0,79.25576968333333,125.44148396666668,330.0,0.1467699438580247,0.8888888888888888
SH00002500,DS002,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002501,DS002,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002502,DS002,2026-07-04,9.0,R_DS002_155,36.0,262.64886291666664,409.99886291666667,1325.0,0.4863867831790123,4.0
SH00002531,DS003,2026-07-04,9.0,R_DS003_001,33.0,226.48410400000003,350.44124688333335,1190.0,0.41941500740740745,3.6666666666666665
SH00002532,DS003,2026-07-04,8.433333333333334,R_DS003_002,42.0,288.96030284999995,448.0603028499999,1525.0,0.5710677921936758,4.980237154150197
SH00002533,DS003,2026-07-04,9.0,R_DS003_003,42.0,306.17554401666655,474.27327128333343,1605.0,0.5669917481790121,4.666666666666667
SH00002534,DS003,2026-07-04,9.0,R_DS003_004,33.0,232.63457278333337,359.0774299166666,1195.0,0.4308047644135803,3.6666666666666665
SH00002535,DS003,2026-07-04,8.716666666666667,R_DS003_005,41.0,297.70454506666675,458.6295450666667,1495.0,0.5692247515615043,4.7036328871892925
SH00002536,DS003,2026-07-04,9.0,R_DS003_009,43.0,311.37955451666664,477.5318272333334,1650.0,0.5766288046604938,4.777777777777778
SH00002537,DS003,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002538,DS003,2026-07-04,9.0,R_DS003_011,44.0,304.7991491333333,464.6241491333334,1600.0,0.564442868765432,4.888888888888889
SH00002539,DS003,2026-07-04,8.766666666666667,R_DS003_012,44.0,310.03119756666666,474.10847026666653,1685.0,0.5894129231305449,5.019011406844106
SH00002540,DS003,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002541,DS003,2026-07-04,8.283333333333333,R_DS003_015,41.0,268.71402288333326,414.61402288333323,1590.0,0.540672078236083,4.949698189134809
SH00002542,DS003,2026-07-04,8.3,R_DS003_018,41.0,275.6871394666667,423.3871394666666,1590.0,0.5535886334672021,4.939759036144578
SH00002543,DS003,2026-07-04,9.0,R_DS003_019,28.0,209.07740948333335,322.57383805000006,1015.0,0.3871803879320988,3.111111111111111
SH00002544,DS003,2026-07-04,9.0,R_DS003_021,43.0,289.91058811666664,451.52876993333336,1655.0,0.5368714594753086,4.777777777777778
SH00002545,DS003,2026-07-04,9.0,R_DS003_022,23.0,180.08911986666666,278.07126275,845.0,0.3334983701234568,2.5555555555555554
SH00002546,DS003,2026-07-04,9.0,R_DS003_023,42.0,297.09357621666663,460.3685762166667,1535.0,0.5501732892901234,4.666666666666667
SH00002547,DS003,2026-07-04,9.0,R_DS003_024,41.0,294.48052741666663,460.28052741666676,1585.0,0.5453343100308642,4.555555555555555
SH00002548,DS003,2026-07-04,9.0,R_DS003_025,21.0,155.95373145,245.15373144999995,770.0,0.2888032063888889,2.3333333333333335
SH00002549,DS003,2026-07-04,9.0,R_DS003_026,41.0,298.45006109999997,457.92506109999994,1490.0,0.5526852983333332,4.555555555555555
SH00002550,DS003,2026-07-04,9.0,R_DS003_028,20.0,135.72260045,212.59045759999992,750.0,0.25133814898148144,2.2222222222222223
SH00002551,DS003,2026-07-04,9.0,R_DS003_029,44.0,294.7643201166667,453.46432011666667,1610.0,0.5458598520679012,4.888888888888889
SH00002552,DS003,2026-07-04,9.0,R_DS003_030,43.0,298.62444325,456.69944325000006,1660.0,0.5530082282407408,4.777777777777778
SH00002553,DS003,2026-07-04,9.0,R_DS003_031,12.0,102.67140393333332,165.23926108333336,455.0,0.1901322295061728,1.3333333333333333
SH00002554,DS003,2026-07-04,9.0,R_DS003_032,41.0,291.0973435833333,454.54734358333343,1495.0,0.5390691547839506,4.555555555555555
SH00002555,DS003,2026-07-04,9.0,R_DS003_035,42.0,278.93077209999996,425.58077210000005,1530.0,0.5165384668518518,4.666666666666667
SH00002556,DS003,2026-07-04,9.0,R_DS003_037,12.0,83.54792661666666,127.98721233333333,465.0,0.15471838262345677,1.3333333333333333
SH00002557,DS003,2026-07-04,9.0,R_DS003_038,40.0,284.62552579999993,433.1505258000001,1460.0,0.5270843070370369,4.444444444444445
SH00002558,DS003,2026-07-04,9.0,R_DS003_040,10.0,68.95740553333333,106.81454838333333,400.0,0.12769889913580246,1.1111111111111112
SH00002559,DS003,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002560,DS003,2026-07-04,9.0,R_DS003_043,8.0,66.64458668333333,105.81244386666665,330.0,0.12341590126543209,0.8888888888888888
SH00002561,DS003,2026-07-04,9.0,R_DS003_044,37.0,276.1597223166666,424.15972231666666,1355.0,0.5114068931790122,4.111111111111111
SH00002562,DS003,2026-07-04,9.0,R_DS003_045,40.0,289.2254213333333,441.70042133333345,1550.0,0.5356026320987654,4.444444444444445
SH00002563,DS003,2026-07-04,9.0,R_DS003_046,7.0,54.80692811666667,88.10335665,290.0,0.1014943113271605,0.7777777777777778
SH00002564,DS003,2026-07-04,9.0,R_DS003_047,40.0,267.70412254999997,414.52912255000007,1460.0,0.4957483750925925,4.444444444444445
SH00002565,DS003,2026-07-04,9.0,R_DS003_049,6.0,56.87642493333334,91.97285349999999,245.0,0.10532671283950619,0.6666666666666666
SH00002566,DS003,2026-07-04,9.0,R_DS003_052,7.0,51.85605365,83.37748218333333,285.0,0.09602972898148147,0.7777777777777778
SH00002567,DS003,2026-07-04,9.0,R_DS003_053,40.0,275.7263811666666,426.1763811666666,1455.0,0.5106044095679011,4.444444444444445
SH00002568,DS003,2026-07-04,8.133333333333333,R_DS003_054,41.0,268.4034730333333,417.40347303333334,1600.0,0.5500071168715845,5.040983606557377
SH00002569,DS003,2026-07-04,9.0,R_DS003_056,38.0,271.38486544999995,423.58486545,1390.0,0.5025645656481481,4.222222222222222
SH00002570,DS003,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002571,DS003,2026-07-04,9.0,R_DS003_058,6.0,52.61969968333334,85.0089854,245.0,0.09744388830246914,0.6666666666666666
SH00002572,DS003,2026-07-04,9.0,R_DS003_059,37.0,260.45516046666665,407.00516046666655,1350.0,0.4823243712345679,4.111111111111111
SH00002573,DS003,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002574,DS003,2026-07-04,8.3,R_DS003_061,4.0,32.77139413333333,52.57139415,155.0,0.06580601231593038,0.48192771084337344
SH00002575,DS003,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002576,DS003,2026-07-04,9.0,R_DS003_064,7.0,55.699307,89.06359271666668,295.0,0.1031468648148148,0.7777777777777778
SH00002577,DS003,2026-07-04,9.0,R_DS003_065,40.0,276.22917915,430.27917915,1465.0,0.5115355169444444,4.444444444444445
SH00002578,DS003,2026-07-04,9.0,R_DS003_066,41.0,298.43869615,464.98869614999995,1580.0,0.5526642521296297,4.555555555555555
SH00002579,DS003,2026-07-04,9.0,R_DS003_067,5.0,54.6887759,85.38520444999999,210.0,0.10127551092592593,0.5555555555555556
SH00002580,DS003,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002581,DS003,2026-07-04,9.0,R_DS003_070,6.0,50.571976516666666,83.53626221666667,250.0,0.09365180836419754,0.6666666666666666
SH00002582,DS003,2026-07-04,9.0,R_DS003_071,41.0,278.55450205000005,427.0795020500001,1495.0,0.515841670462963,4.555555555555555
SH00002583,DS003,2026-07-04,9.0,R_DS003_072,40.0,292.0649417166666,450.98994171666675,1550.0,0.5408610031790123,4.444444444444445
SH00002584,DS003,2026-07-04,9.0,R_DS003_073,8.0,59.41423236666667,91.06066093333334,330.0,0.1100263562345679,0.8888888888888888
SH00002585,DS003,2026-07-04,9.0,R_DS003_074,38.0,266.3968380333334,405.7718380333334,1390.0,0.49332747783950626,4.222222222222222
SH00002586,DS003,2026-07-04,8.183333333333334,R_DS003_075,42.0,275.1852201,422.3852201,1630.0,0.5604586967413442,5.132382892057026
SH00002587,DS003,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002588,DS003,2026-07-04,9.0,R_DS003_078,42.0,292.2168043,456.3304406666667,1615.0,0.5411422301851851,4.666666666666667
SH00002589,DS003,2026-07-04,9.0,R_DS003_079,8.0,58.23119011666666,93.79190439999999,330.0,0.10783553725308641,0.8888888888888888
SH00002590,DS003,2026-07-04,8.516666666666667,R_DS003_080,36.0,258.64479216666666,393.69479216666673,1320.0,0.5061541921069798,4.227005870841487
SH00002591,DS003,2026-07-04,9.0,R_DS003_081,39.0,282.04730588333325,439.34730588333315,1515.0,0.5223098257098764,4.333333333333333
SH00002592,DS003,2026-07-04,9.0,R_DS003_082,6.0,55.236000649999994,87.2181435,245.0,0.10228889009259258,0.6666666666666666
SH00002593,DS003,2026-07-04,9.0,R_DS003_084,42.0,272.76097294999994,422.86097295000013,1630.0,0.5051129128703703,4.666666666666667
SH00002594,DS003,2026-07-04,9.0,R_DS003_085,6.0,53.56617823333333,83.16974966666666,250.0,0.09919662635802469,0.6666666666666666
SH00002595,DS003,2026-07-04,8.616666666666667,R_DS003_086,37.0,241.8379032999999,379.18790329999996,1355.0,0.46777157311411977,4.294003868471953
SH00002596,DS003,2026-07-04,9.0,R_DS003_087,42.0,267.3774165,415.45241649999997,1635.0,0.49514336388888885,4.666666666666667
SH00002597,DS003,2026-07-04,9.0,R_DS003_088,7.0,58.79734654999999,94.16163226666666,280.0,0.10888397509259258,0.7777777777777778
SH00002598,DS003,2026-07-04,9.0,R_DS003_089,38.0,246.2275628666667,388.07756286666654,1395.0,0.455976968271605,4.222222222222222
SH00002599,DS003,2026-07-04,9.0,R_DS003_091,6.0,52.76520386666667,84.64734673333332,250.0,0.09771334049382716,0.6666666666666666
SH00002600,DS003,2026-07-04,9.0,R_DS003_092,32.0,239.8562171166667,371.43121711666674,1180.0,0.4441781798456791,3.5555555555555554
SH00002601,DS003,2026-07-04,9.0,R_DS003_093,38.0,277.1967901333334,432.7967901333333,1475.0,0.5133273891358027,4.222222222222222
SH00002602,DS003,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002603,DS003,2026-07-04,9.0,R_DS003_095,34.0,231.28940870000002,357.9644087,1250.0,0.42831371981481486,3.7777777777777777
SH00002604,DS003,2026-07-04,9.0,R_DS003_096,38.0,264.6084757,411.90847570000017,1480.0,0.4900156957407407,4.222222222222222
SH00002605,DS003,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002606,DS003,2026-07-04,9.0,R_DS003_100,7.0,53.427140550000004,81.72356909999999,290.0,0.09893914916666667,0.7777777777777778
SH00002607,DS003,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002608,DS003,2026-07-04,9.0,R_DS003_102,38.0,279.37376143333336,429.78057961666667,1475.0,0.5173588174691358,4.222222222222222
SH00002609,DS003,2026-07-04,9.0,R_DS003_103,6.0,54.37339226666666,83.81624941666665,250.0,0.10069146716049382,0.6666666666666666
SH00002610,DS003,2026-07-04,9.0,R_DS003_106,7.0,54.41322259999999,86.5132226,285.0,0.10076522703703703,0.7777777777777778
SH00002611,DS003,2026-07-04,9.0,R_DS003_107,35.0,236.0331861333333,360.7831861333334,1285.0,0.4370984928395061,3.888888888888889
SH00002612,DS003,2026-07-04,9.0,R_DS003_108,39.0,277.8830952333333,423.6080952333333,1510.0,0.5145983245061727,4.333333333333333
SH00002613,DS003,2026-07-04,9.0,R_DS003_109,8.0,51.64573081666667,80.15644511666666,340.0,0.09564024225308643,0.8888888888888888
SH00002614,DS003,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002615,DS003,2026-07-04,9.0,R_DS003_112,7.0,56.95887376666667,87.63030233333333,290.0,0.10547939586419754,0.7777777777777778
SH00002616,DS003,2026-07-04,9.0,R_DS003_113,35.0,234.55355146666668,356.8535514666666,1290.0,0.4343584286419753,3.888888888888889
SH00002617,DS003,2026-07-04,9.0,R_DS003_115,7.0,56.08810005,87.93810005000002,285.0,0.10386685194444445,0.7777777777777778
SH00002618,DS003,2026-07-04,9.0,R_DS003_117,38.0,262.10742956666655,398.85742956666655,1480.0,0.4853841288271603,4.222222222222222
SH00002619,DS003,2026-07-04,9.0,R_DS003_119,33.0,236.7272388,363.47723879999995,1215.0,0.4383837755555556,3.6666666666666665
SH00002620,DS003,2026-07-04,9.0,R_DS003_120,38.0,261.2161084499999,403.86610844999996,1490.0,0.48373353416666653,4.222222222222222
SH00002621,DS003,2026-07-04,9.0,R_DS003_124,8.0,51.56110853333333,80.84325138333334,335.0,0.09548353432098765,0.8888888888888888
SH00002622,DS003,2026-07-04,9.0,R_DS003_126,39.0,271.82796786666665,418.8029678666666,1525.0,0.5033851256790123,4.333333333333333
SH00002623,DS003,2026-07-04,9.0,R_DS003_127,6.0,54.07149033333333,81.90720463333332,255.0,0.10013238950617283,0.6666666666666666
SH00002624,DS003,2026-07-04,9.0,R_DS003_128,34.0,240.85869904999998,372.08369905,1250.0,0.44603462787037035,3.7777777777777777
SH00002625,DS003,2026-07-04,9.0,R_DS003_129,37.0,257.65159510000007,397.10159509999994,1440.0,0.4771325835185186,4.111111111111111
SH00002626,DS003,2026-07-04,9.0,R_DS003_130,6.0,56.7209224,91.3352081,245.0,0.10503874518518519,0.6666666666666666
SH00002627,DS003,2026-07-04,9.0,R_DS003_131,32.0,231.49476521666668,359.2447652166666,1170.0,0.42869400966049387,3.5555555555555554
SH00002628,DS003,2026-07-04,9.0,R_DS003_133,7.0,54.87245431666666,86.92245433333333,285.0,0.1016156561419753,0.7777777777777778
SH00002629,DS003,2026-07-04,8.366666666666667,R_DS003_134,33.0,237.15590705,361.43090705,1215.0,0.47242212559760954,3.9442231075697207
SH00002630,DS003,2026-07-04,9.0,R_DS003_135,34.0,254.5823626,391.70736260000007,1330.0,0.47144881962962965,3.7777777777777777
SH00002631,DS003,2026-07-04,9.0,R_DS003_137,32.0,236.08833569999996,367.3133357,1175.0,0.43720062166666657,3.5555555555555554
SH00002632,DS003,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002633,DS003,2026-07-04,9.0,R_DS003_140,33.0,229.91250515000002,348.1625051500001,1220.0,0.42576389842592594,3.6666666666666665
SH00002634,DS003,2026-07-04,9.0,R_DS003_141,39.0,257.1336689666667,396.6086689666665,1525.0,0.47617346104938274,4.333333333333333
SH00002635,DS003,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002636,DS003,2026-07-04,9.0,R_DS003_144,36.0,257.54881904999996,398.99654633333336,1400.0,0.4769422574999999,4.0
SH00002637,DS003,2026-07-04,9.0,R_DS003_145,7.0,56.63941498333333,90.76798643333333,290.0,0.10488780552469136,0.7777777777777778
SH00002668,DS004,2026-07-04,9.0,R_DS004_001,31.0,278.03950583333335,435.9216486833332,1160.0,0.5148879737654322,3.4444444444444446
SH00002669,DS004,2026-07-04,8.05,R_DS004_002,36.0,282.1676924166666,445.24269241666667,1315.0,0.5841981209454795,4.472049689440993
SH00002670,DS004,2026-07-04,8.833333333333334,R_DS004_003,40.0,311.7283736833333,485.1647373166667,1520.0,0.588166742798742,4.528301886792453
SH00002671,DS004,2026-07-04,9.0,R_DS004_004,33.0,276.69007709999994,441.52579140000006,1240.0,0.5123890316666666,3.6666666666666665
SH00002672,DS004,2026-07-04,9.0,R_DS004_005,42.0,308.7244211666667,488.14942116666674,1525.0,0.5717118910493827,4.666666666666667
SH00002673,DS004,2026-07-04,9.0,R_DS004_007,30.0,261.90706215,412.3427764333334,1125.0,0.48501307805555555,3.3333333333333335
SH00002674,DS004,2026-07-04,9.0,R_DS004_008,40.0,312.0345839,478.1595839,1455.0,0.5778418220370369,4.444444444444445
SH00002675,DS004,2026-07-04,9.0,R_DS004_009,41.0,313.15487880000006,494.4321515333333,1570.0,0.5799164422222224,4.555555555555555
SH00002676,DS004,2026-07-04,9.0,R_DS004_010,29.0,245.7339972833333,389.55542585,1085.0,0.4550629579320987,3.2222222222222223
SH00002677,DS004,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002678,DS004,2026-07-04,9.0,R_DS004_012,44.0,317.87437124999997,494.2039167000001,1675.0,0.5886562430555555,4.888888888888889
SH00002679,DS004,2026-07-04,9.0,R_DS004_014,38.0,303.58863668333333,480.38863668333346,1380.0,0.5622011790432099,4.222222222222222
SH00002680,DS004,2026-07-04,9.0,R_DS004_018,43.0,320.3766751499999,494.5039478666667,1635.0,0.5932901391666665,4.777777777777778
SH00002681,DS004,2026-07-04,9.0,R_DS004_019,30.0,233.77156490000004,366.3501362666667,1150.0,0.43291030537037045,3.3333333333333335
SH00002682,DS004,2026-07-04,9.0,R_DS004_021,39.0,314.14353893333333,490.6594480333332,1490.0,0.5817472943209877,4.333333333333333
SH00002683,DS004,2026-07-04,9.0,R_DS004_022,26.0,240.39738450000002,389.80452734999994,980.0,0.4451803416666667,2.888888888888889
SH00002684,DS004,2026-07-04,9.0,R_DS004_023,38.0,306.552857,480.42785699999996,1385.0,0.5676904759259259,4.222222222222222
SH00002685,DS004,2026-07-04,9.0,R_DS004_024,38.0,308.5440195666667,484.8690195666666,1450.0,0.5713778140123458,4.222222222222222
SH00002686,DS004,2026-07-04,9.0,R_DS004_025,25.0,203.43539273333334,324.2996784333333,960.0,0.3767322087654321,2.7777777777777777
SH00002687,DS004,2026-07-04,9.0,R_DS004_026,43.0,310.0880075333334,476.23800753333325,1570.0,0.5742370509876544,4.777777777777778
SH00002688,DS004,2026-07-04,8.65,R_DS004_029,42.0,302.3274026166666,467.6774026166667,1540.0,0.5825190801862554,4.855491329479769
SH00002689,DS004,2026-07-04,9.0,R_DS004_030,38.0,301.10310425000006,480.75310425000015,1445.0,0.5575983412037038,4.222222222222222
SH00002690,DS004,2026-07-04,9.0,R_DS004_031,21.0,193.11103386666667,302.7860338666667,815.0,0.3576130256790124,2.3333333333333335
SH00002691,DS004,2026-07-04,8.25,R_DS004_032,40.0,289.5118349333333,449.16183493333335,1460.0,0.5848723938047138,4.848484848484849
SH00002692,DS004,2026-07-04,9.0,R_DS004_033,43.0,317.1929905333334,488.6316269000001,1640.0,0.5873944269135803,4.777777777777778
SH00002693,DS004,2026-07-04,8.316666666666666,R_DS004_035,38.0,305.1017508,468.87675079999985,1385.0,0.6114263543086172,4.569138276553106
SH00002694,DS004,2026-07-04,9.0,R_DS004_036,40.0,309.13145695000003,482.60645694999994,1525.0,0.5724656610185186,4.444444444444445
SH00002695,DS004,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002696,DS004,2026-07-04,9.0,R_DS004_039,42.0,314.9804915,487.2668551333334,1610.0,0.5832972064814815,4.666666666666667
SH00002697,DS004,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002698,DS004,2026-07-04,9.0,R_DS004_042,39.0,309.6937199833334,487.59371998333324,1485.0,0.5735068888580248,4.333333333333333
SH00002699,DS004,2026-07-04,9.0,R_DS004_043,20.0,176.6441788,282.9048930833334,775.0,0.3271188496296296,2.2222222222222223
SH00002700,DS004,2026-07-04,9.0,R_DS004_044,37.0,314.4828183,487.9828182999999,1350.0,0.5823755894444445,4.111111111111111
SH00002701,DS004,2026-07-04,9.0,R_DS004_045,41.0,299.13201135,476.38201134999997,1570.0,0.5539481691666667,4.555555555555555
SH00002702,DS004,2026-07-04,9.0,R_DS004_046,17.0,159.45334275,254.64619988333334,675.0,0.2952839680555555,1.8888888888888888
SH00002703,DS004,2026-07-04,9.0,R_DS004_047,41.0,300.45259980000003,471.3275998000001,1500.0,0.5563937033333334,4.555555555555555
SH00002704,DS004,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002705,DS004,2026-07-04,9.0,R_DS004_050,39.0,297.8371331000001,458.13713309999997,1420.0,0.5515502464814817,4.333333333333333
SH00002706,DS004,2026-07-04,9.0,R_DS004_051,42.0,307.3871533333333,484.8144260666667,1600.0,0.5692354691358024,4.666666666666667
SH00002707,DS004,2026-07-04,9.0,R_DS004_052,15.0,134.59266218333332,212.16051936666662,605.0,0.24924567070987652,1.6666666666666667
SH00002708,DS004,2026-07-04,9.0,R_DS004_054,42.0,307.8957245333333,488.5957245333334,1605.0,0.5701772676543209,4.666666666666667
SH00002709,DS004,2026-07-04,9.0,R_DS004_056,33.0,279.8243149333333,437.5243149333334,1205.0,0.518193175802469,3.6666666666666665
SH00002710,DS004,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002711,DS004,2026-07-04,9.0,R_DS004_059,39.0,290.48795946666667,446.93795946666665,1430.0,0.5379406656790123,4.333333333333333
SH00002712,DS004,2026-07-04,9.0,R_DS004_060,40.0,307.4516050666666,477.65160506666655,1530.0,0.5693548241975308,4.444444444444445
SH00002713,DS004,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002714,DS004,2026-07-04,9.0,R_DS004_063,40.0,311.1205494333334,486.5205494333332,1535.0,0.576149165617284,4.444444444444445
SH00002715,DS004,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002716,DS004,2026-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SH00002717,DS004,2026-07-04,9.0,R_DS004_066,42.0,308.4828981666666,480.00789816666656,1600.0,0.5712646262345678,4.666666666666667
SH00002718,DS004,2026-07-04,9.0,R_DS004_067,13.0,130.98206766666667,204.7606390833333,535.0,0.24255938456790124,1.4444444444444444
SH00002719,DS004,2026-07-04,9.0,R_DS004_068,36.0,278.30359468333324,430.5785946833334,1315.0,0.5153770271913578,4.0
SH00002720,DS004,2026-07-04,9.0,R_DS004_070,13.0,114.2101384166667,184.79942415,540.0,0.21150025632716055,1.4444444444444444
SH00002721,DS004,2026-07-04,9.0,R_DS004_071,38.0,280.79144076666665,445.2914407666668,1390.0,0.5199841495679012,4.222222222222222
SH00002722,DS004,2026-07-04,9.0,R_DS004_072,39.0,312.7729950333334,485.5229950333334,1485.0,0.5792092500617285,4.333333333333333
SH00002723,DS004,2026-07-04,9.0,R_DS004_073,12.0,116.00213803333334,186.2735666166667,500.0,0.21481877413580247,1.3333333333333333
SH00002724,DS004,2026-07-04,9.0,R_DS004_074,34.0,277.22628338333345,435.22628338333345,1255.0,0.5133820062654323,3.7777777777777777
SH00002725,DS004,2026-07-04,9.0,R_DS004_075,40.0,310.4160140999999,489.19101410000013,1535.0,0.5748444705555554,4.444444444444445
SH00002726,DS004,2026-07-04,9.0,R_DS004_077,33.0,284.43729615,437.03729615,1205.0,0.5267357336111111,3.6666666666666665
SH00002727,DS004,2026-07-04,8.283333333333333,R_DS004_078,38.0,296.46509094999993,458.09009095000005,1450.0,0.5965092373239436,4.5875251509054324
SH00002728,DS004,2026-07-04,9.0,R_DS004_079,14.0,119.61917374999999,193.09060233333335,575.0,0.2215169884259259,1.5555555555555556
SH00002729,DS004,2026-07-04,9.0,R_DS004_080,40.0,284.55886495000004,440.68386495000004,1465.0,0.5269608610185186,4.444444444444445
SH00002730,DS004,2026-07-04,9.0,R_DS004_081,43.0,316.03125829999993,487.73125830000004,1645.0,0.5852430709259258,4.777777777777778
SH00002731,DS004,2026-07-04,9.0,R_DS004_082,13.0,119.61794769999999,185.3500905833333,530.0,0.22151471796296293,1.4444444444444444
SH00002732,DS004,2026-07-04,9.0,R_DS004_084,43.0,306.6941681833333,471.4191681833333,1650.0,0.5679521633024691,4.777777777777778
SH00002733,DS004,2026-07-04,9.0,R_DS004_086,35.0,269.35130865,424.95130865,1280.0,0.4987987197222223,3.888888888888889
SH00002734,DS004,2026-07-04,9.0,R_DS004_087,37.0,310.2042361333334,482.27923613333337,1410.0,0.5744522891358026,4.111111111111111
SH00002735,DS004,2026-07-04,9.0,R_DS004_088,14.0,117.39221643333333,190.64221643333335,575.0,0.2173929933950617,1.5555555555555556
