Store_Date_Interval_ID,Store_Date_ID,Store_ID,Date,Interval_ID,Start_Time,End_Time,Daypart,Weekend_Flag,Default_Peak_Flag,Demand_Probability,Actual_Orders,Demand_Share
DS001_20260729_I04,DS001_20260729,DS001,2026-07-29,4,01:30:00,02:00:00,Night,False,False,0.0032413665848505142,6,0.002677376171352075
DS001_20260729_I05,DS001_20260729,DS001,2026-07-29,5,02:00:00,02:30:00,Night,False,False,0.0032414240038099685,8,0.0035698348951361
DS001_20260729_I06,DS001_20260729,DS001,2026-07-29,6,02:30:00,03:00:00,Night,False,False,0.0032417797187373858,5,0.0022311468094600626
DS001_20260729_I07,DS001_20260729,DS001,2026-07-29,7,03:00:00,03:30:00,Night,False,False,0.003243671142756253,7,0.0031236055332440876
DS001_20260729_I08,DS001_20260729,DS001,2026-07-29,8,03:30:00,04:00:00,Night,False,False,0.0032522934686824924,4,0.00178491744756805
DS001_20260729_I09,DS001_20260729,DS001,2026-07-29,9,04:00:00,04:30:00,Night,False,False,0.003285941846515178,5,0.0022311468094600626
DS001_20260729_I10,DS001_20260729,DS001,2026-07-29,10,04:30:00,05:00:00,Night,False,False,0.0033981287978847624,3,0.0013386880856760374
DS001_20260729_I11,DS001_20260729,DS001,2026-07-29,11,05:00:00,05:30:00,Night,False,False,0.003716814411101898,8,0.0035698348951361
DS001_20260729_I12,DS001_20260729,DS001,2026-07-29,12,05:30:00,06:00:00,Night,False,False,0.0044850763169686225,11,0.0049085229808121375
DS001_20260729_I13,DS001_20260729,DS001,2026-07-29,13,06:00:00,06:30:00,Morning,False,False,0.00604753188040632,19,0.008478357875948238
DS001_20260729_I14,DS001_20260729,DS001,2026-07-29,14,06:30:00,07:00:00,Morning,False,False,0.00870303534898466,31,0.013833110218652387
DS001_20260729_I15,DS001_20260729,DS001,2026-07-29,15,07:00:00,07:30:00,Morning,False,False,0.01241313755240679,30,0.013386880856760375
DS001_20260729_I16,DS001_20260729,DS001,2026-07-29,16,07:30:00,08:00:00,Morning,False,False,0.016538472406030257,38,0.016956715751896476
DS001_20260729_I17,DS001_20260729,DS001,2026-07-29,17,08:00:00,08:30:00,Morning,False,False,0.019912238155499876,46,0.020526550647032574
DS001_20260729_I18,DS001_20260729,DS001,2026-07-29,18,08:30:00,09:00:00,Morning,False,False,0.021401492710800586,41,0.018295403837572513
DS001_20260729_I19,DS001_20260729,DS001,2026-07-29,19,09:00:00,09:30:00,Morning,False,False,0.020668720853689874,39,0.01740294511378849
DS001_20260729_I20,DS001_20260729,DS001,2026-07-29,20,09:30:00,10:00:00,Morning,False,False,0.01855876085422221,56,0.0249888442659527
DS001_20260729_I21,DS001_20260729,DS001,2026-07-29,21,10:00:00,10:30:00,Morning,False,False,0.01677860079437095,35,0.015618027666220438
DS001_20260729_I22,DS001_20260729,DS001,2026-07-29,22,10:30:00,11:00:00,Morning,False,False,0.017084907298961526,45,0.020080321285140562
DS001_20260729_I23,DS001_20260729,DS001,2026-07-29,23,11:00:00,11:30:00,Lunch,False,False,0.020464938565751368,43,0.019187862561356538
DS001_20260729_I24,DS001_20260729,DS001,2026-07-29,24,11:30:00,12:00:00,Lunch,False,False,0.026631493046693936,60,0.02677376171352075
DS001_20260729_I25,DS001_20260729,DS001,2026-07-29,25,12:00:00,12:30:00,Lunch,False,True,0.03394999493221526,77,0.03435966086568496
DS001_20260729_I26,DS001_20260729,DS001,2026-07-29,26,12:30:00,13:00:00,Lunch,False,True,0.0399174158315461,89,0.03971441320838911
DS001_20260729_I27,DS001_20260729,DS001,2026-07-29,27,13:00:00,13:30:00,Lunch,False,True,0.04220668902089979,77,0.03435966086568496
DS001_20260729_I28,DS001_20260729,DS001,2026-07-29,28,13:30:00,14:00:00,Lunch,False,True,0.03983295658140213,85,0.03792949576082106
DS001_20260729_I29,DS001_20260729,DS001,2026-07-29,29,14:00:00,14:30:00,Lunch,False,False,0.03365665289625937,69,0.030789825970548863
DS001_20260729_I30,DS001_20260729,DS001,2026-07-29,30,14:30:00,15:00:00,Lunch,False,False,0.025831077164889683,53,0.023650156180276664
DS001_20260729_I31,DS001_20260729,DS001,2026-07-29,31,15:00:00,15:30:00,Afternoon,False,False,0.018659609569327506,50,0.022311468094600623
DS001_20260729_I32,DS001_20260729,DS001,2026-07-29,32,15:30:00,16:00:00,Afternoon,False,False,0.013718417338831307,29,0.012940651494868362
DS001_20260729_I33,DS001_20260729,DS001,2026-07-29,33,16:00:00,16:30:00,Afternoon,False,False,0.011677604343767732,28,0.01249442213297635
DS001_20260729_I34,DS001_20260729,DS001,2026-07-29,34,16:30:00,17:00:00,Afternoon,False,False,0.0126079132830529,18,0.008032128514056224
DS001_20260729_I35,DS001_20260729,DS001,2026-07-29,35,17:00:00,17:30:00,Afternoon,False,False,0.01632120013090489,30,0.013386880856760375
DS001_20260729_I36,DS001_20260729,DS001,2026-07-29,36,17:30:00,18:00:00,Afternoon,False,False,0.022476113833692697,44,0.01963409192324855
DS001_20260729_I37,DS001_20260729,DS001,2026-07-29,37,18:00:00,18:30:00,Evening,False,True,0.030460279758051517,71,0.03168228469433289
DS001_20260729_I38,DS001_20260729,DS001,2026-07-29,38,18:30:00,19:00:00,Evening,False,True,0.03922767461712924,96,0.0428380187416332
DS001_20260729_I39,DS001_20260729,DS001,2026-07-29,39,19:00:00,19:30:00,Evening,False,True,0.04729705144338496,112,0.0499776885319054
DS001_20260729_I40,DS001_20260729,DS001,2026-07-29,40,19:30:00,20:00:00,Evening,False,True,0.053026398006156945,135,0.060240963855421686
DS001_20260729_I41,DS001_20260729,DS001,2026-07-29,41,20:00:00,20:30:00,Evening,False,True,0.05510362351936411,119,0.05310129406514949
DS001_20260729_I42,DS001_20260729,DS001,2026-07-29,42,20:30:00,21:00:00,Evening,False,True,0.053024062408073086,97,0.043284248103525214
DS001_20260729_I43,DS001_20260729,DS001,2026-07-29,43,21:00:00,21:30:00,Evening,False,True,0.0472872484422813,103,0.04596162427487729
DS001_20260729_I44,DS001_20260729,DS001,2026-07-29,44,21:30:00,22:00:00,Evening,False,True,0.03919229161810419,97,0.043284248103525214
DS001_20260729_I45,DS001_20260729,DS001,2026-07-29,45,22:00:00,22:30:00,Evening,False,False,0.030345851038156735,80,0.035698348951361
DS001_20260729_I46,DS001_20260729,DS001,2026-07-29,46,22:30:00,23:00:00,Evening,False,False,0.02214344542869561,47,0.020972780008924587
DS001_20260729_I47,DS001_20260729,DS001,2026-07-29,47,23:00:00,23:30:00,Late Night,False,False,0.015450288620546081,37,0.01651048639000446
DS001_20260729_I48,DS001_20260729,DS001,2026-07-29,48,23:30:00,00:00:00,Late Night,False,False,0.01055224054162814,36,0.01606425702811245
DS001_20260730_I01,DS001_20260730,DS001,2026-07-30,1,00:00:00,00:30:00,Night,False,False,0.003241357576247432,14,0.005098324836125273
DS001_20260730_I02,DS001_20260730,DS001,2026-07-30,2,00:30:00,01:00:00,Night,False,False,0.0032413576735649133,9,0.0032774945375091042
DS001_20260730_I03,DS001_20260730,DS001,2026-07-30,3,01:00:00,01:30:00,Night,False,False,0.0032413586227009973,9,0.0032774945375091042
DS001_20260730_I04,DS001_20260730,DS001,2026-07-30,4,01:30:00,02:00:00,Night,False,False,0.0032413665848505142,4,0.0014566642388929353
DS001_20260730_I05,DS001_20260730,DS001,2026-07-30,5,02:00:00,02:30:00,Night,False,False,0.0032414240038099685,5,0.001820830298616169
DS001_20260730_I06,DS001_20260730,DS001,2026-07-30,6,02:30:00,03:00:00,Night,False,False,0.0032417797187373858,5,0.001820830298616169
DS001_20260730_I07,DS001_20260730,DS001,2026-07-30,7,03:00:00,03:30:00,Night,False,False,0.003243671142756253,4,0.0014566642388929353
DS001_20260730_I08,DS001_20260730,DS001,2026-07-30,8,03:30:00,04:00:00,Night,False,False,0.0032522934686824924,5,0.001820830298616169
DS001_20260730_I09,DS001_20260730,DS001,2026-07-30,9,04:00:00,04:30:00,Night,False,False,0.003285941846515178,6,0.0021849963583394027
DS001_20260730_I10,DS001_20260730,DS001,2026-07-30,10,04:30:00,05:00:00,Night,False,False,0.0033981287978847624,12,0.004369992716678805
DS001_20260730_I11,DS001_20260730,DS001,2026-07-30,11,05:00:00,05:30:00,Night,False,False,0.003716814411101898,9,0.0032774945375091042
DS001_20260730_I12,DS001_20260730,DS001,2026-07-30,12,05:30:00,06:00:00,Night,False,False,0.0044850763169686225,14,0.005098324836125273
DS001_20260730_I13,DS001_20260730,DS001,2026-07-30,13,06:00:00,06:30:00,Morning,False,False,0.00604753188040632,20,0.007283321194464676
DS001_20260730_I14,DS001_20260730,DS001,2026-07-30,14,06:30:00,07:00:00,Morning,False,False,0.00870303534898466,24,0.00873998543335761
DS001_20260730_I15,DS001_20260730,DS001,2026-07-30,15,07:00:00,07:30:00,Morning,False,False,0.01241313755240679,40,0.014566642388929352
DS001_20260730_I16,DS001_20260730,DS001,2026-07-30,16,07:30:00,08:00:00,Morning,False,False,0.016538472406030257,41,0.014930808448652586
DS001_20260730_I17,DS001_20260730,DS001,2026-07-30,17,08:00:00,08:30:00,Morning,False,False,0.019912238155499876,52,0.018936635105608158
DS001_20260730_I18,DS001_20260730,DS001,2026-07-30,18,08:30:00,09:00:00,Morning,False,False,0.021401492710800586,56,0.02039329934450109
DS001_20260730_I19,DS001_20260730,DS001,2026-07-30,19,09:00:00,09:30:00,Morning,False,False,0.020668720853689874,45,0.01638747268754552
DS001_20260730_I20,DS001_20260730,DS001,2026-07-30,20,09:30:00,10:00:00,Morning,False,False,0.01855876085422221,56,0.02039329934450109
DS001_20260730_I21,DS001_20260730,DS001,2026-07-30,21,10:00:00,10:30:00,Morning,False,False,0.01677860079437095,36,0.013109978150036417
DS001_20260730_I22,DS001_20260730,DS001,2026-07-30,22,10:30:00,11:00:00,Morning,False,False,0.017084907298961526,44,0.016023306627822288
DS001_20260730_I23,DS001_20260730,DS001,2026-07-30,23,11:00:00,11:30:00,Lunch,False,False,0.020464938565751368,54,0.019664967225054626
DS001_20260730_I24,DS001_20260730,DS001,2026-07-30,24,11:30:00,12:00:00,Lunch,False,False,0.026631493046693936,70,0.025491624180626365
DS001_20260730_I25,DS001_20260730,DS001,2026-07-30,25,12:00:00,12:30:00,Lunch,False,True,0.03394999493221526,85,0.030954115076474872
DS001_20260730_I26,DS001_20260730,DS001,2026-07-30,26,12:30:00,13:00:00,Lunch,False,True,0.0399174158315461,112,0.04078659868900218
DS001_20260730_I27,DS001_20260730,DS001,2026-07-30,27,13:00:00,13:30:00,Lunch,False,True,0.04220668902089979,112,0.04078659868900218
DS001_20260730_I28,DS001_20260730,DS001,2026-07-30,28,13:30:00,14:00:00,Lunch,False,True,0.03983295658140213,99,0.03605243991260015
DS001_20260730_I29,DS001_20260730,DS001,2026-07-30,29,14:00:00,14:30:00,Lunch,False,False,0.03365665289625937,92,0.033503277494537506
DS001_20260730_I30,DS001_20260730,DS001,2026-07-30,30,14:30:00,15:00:00,Lunch,False,False,0.025831077164889683,77,0.028040786598689003
DS001_20260730_I31,DS001_20260730,DS001,2026-07-30,31,15:00:00,15:30:00,Afternoon,False,False,0.018659609569327506,53,0.01930080116533139
DS001_20260730_I32,DS001_20260730,DS001,2026-07-30,32,15:30:00,16:00:00,Afternoon,False,False,0.013718417338831307,34,0.012381646030589949
DS001_20260730_I33,DS001_20260730,DS001,2026-07-30,33,16:00:00,16:30:00,Afternoon,False,False,0.011677604343767732,34,0.012381646030589949
DS001_20260730_I34,DS001_20260730,DS001,2026-07-30,34,16:30:00,17:00:00,Afternoon,False,False,0.0126079132830529,36,0.013109978150036417
DS001_20260730_I35,DS001_20260730,DS001,2026-07-30,35,17:00:00,17:30:00,Afternoon,False,False,0.01632120013090489,50,0.01820830298616169
DS001_20260730_I36,DS001_20260730,DS001,2026-07-30,36,17:30:00,18:00:00,Afternoon,False,False,0.022476113833692697,51,0.018572469045884922
DS001_20260730_I37,DS001_20260730,DS001,2026-07-30,37,18:00:00,18:30:00,Evening,False,True,0.030460279758051517,84,0.03058994901675164
DS001_20260730_I38,DS001_20260730,DS001,2026-07-30,38,18:30:00,19:00:00,Evening,False,True,0.03922767461712924,115,0.041879096868171886
DS001_20260730_I39,DS001_20260730,DS001,2026-07-30,39,19:00:00,19:30:00,Evening,False,True,0.04729705144338496,138,0.050254916241806266
DS001_20260730_I40,DS001_20260730,DS001,2026-07-30,40,19:30:00,20:00:00,Evening,False,True,0.053026398006156945,170,0.061908230152949745
DS001_20260730_I41,DS001_20260730,DS001,2026-07-30,41,20:00:00,20:30:00,Evening,False,True,0.05510362351936411,156,0.05680990531682447
DS001_20260730_I42,DS001_20260730,DS001,2026-07-30,42,20:30:00,21:00:00,Evening,False,True,0.053024062408073086,149,0.054260742898761836
DS001_20260730_I43,DS001_20260730,DS001,2026-07-30,43,21:00:00,21:30:00,Evening,False,True,0.0472872484422813,124,0.04515659140568099
DS001_20260730_I44,DS001_20260730,DS001,2026-07-30,44,21:30:00,22:00:00,Evening,False,True,0.03919229161810419,111,0.04042243262927895
DS001_20260730_I45,DS001_20260730,DS001,2026-07-30,45,22:00:00,22:30:00,Evening,False,False,0.030345851038156735,82,0.02986161689730517
DS001_20260730_I46,DS001_20260730,DS001,2026-07-30,46,22:30:00,23:00:00,Evening,False,False,0.02214344542869561,71,0.025855790240349598
DS001_20260730_I47,DS001_20260730,DS001,2026-07-30,47,23:00:00,23:30:00,Late Night,False,False,0.015450288620546081,49,0.017844136926438457
DS001_20260730_I48,DS001_20260730,DS001,2026-07-30,48,23:30:00,00:00:00,Late Night,False,False,0.01055224054162814,28,0.010196649672250545
DS001_20260731_I01,DS001_20260731,DS001,2026-07-31,1,00:00:00,00:30:00,Night,False,False,0.003241357576247432,14,0.00532319391634981
DS001_20260731_I02,DS001_20260731,DS001,2026-07-31,2,00:30:00,01:00:00,Night,False,False,0.0032413576735649133,9,0.0034220532319391636
DS001_20260731_I03,DS001_20260731,DS001,2026-07-31,3,01:00:00,01:30:00,Night,False,False,0.0032413586227009973,8,0.003041825095057034
DS001_20260731_I04,DS001_20260731,DS001,2026-07-31,4,01:30:00,02:00:00,Night,False,False,0.0032413665848505142,6,0.0022813688212927757
DS001_20260731_I05,DS001_20260731,DS001,2026-07-31,5,02:00:00,02:30:00,Night,False,False,0.0032414240038099685,11,0.004182509505703422
DS001_20260731_I06,DS001_20260731,DS001,2026-07-31,6,02:30:00,03:00:00,Night,False,False,0.0032417797187373858,12,0.0045627376425855515
DS001_20260731_I07,DS001_20260731,DS001,2026-07-31,7,03:00:00,03:30:00,Night,False,False,0.003243671142756253,9,0.0034220532319391636
DS001_20260731_I08,DS001_20260731,DS001,2026-07-31,8,03:30:00,04:00:00,Night,False,False,0.0032522934686824924,6,0.0022813688212927757
DS001_20260731_I09,DS001_20260731,DS001,2026-07-31,9,04:00:00,04:30:00,Night,False,False,0.003285941846515178,12,0.0045627376425855515
DS001_20260731_I10,DS001_20260731,DS001,2026-07-31,10,04:30:00,05:00:00,Night,False,False,0.0033981287978847624,9,0.0034220532319391636
DS001_20260731_I11,DS001_20260731,DS001,2026-07-31,11,05:00:00,05:30:00,Night,False,False,0.003716814411101898,9,0.0034220532319391636
DS001_20260731_I12,DS001_20260731,DS001,2026-07-31,12,05:30:00,06:00:00,Night,False,False,0.0044850763169686225,18,0.006844106463878327
DS001_20260731_I13,DS001_20260731,DS001,2026-07-31,13,06:00:00,06:30:00,Morning,False,False,0.00604753188040632,18,0.006844106463878327
DS001_20260731_I14,DS001_20260731,DS001,2026-07-31,14,06:30:00,07:00:00,Morning,False,False,0.00870303534898466,24,0.009125475285171103
DS001_20260731_I15,DS001_20260731,DS001,2026-07-31,15,07:00:00,07:30:00,Morning,False,False,0.01241313755240679,29,0.011026615969581748
DS001_20260731_I16,DS001_20260731,DS001,2026-07-31,16,07:30:00,08:00:00,Morning,False,False,0.016538472406030257,42,0.01596958174904943
DS001_20260731_I17,DS001_20260731,DS001,2026-07-31,17,08:00:00,08:30:00,Morning,False,False,0.019912238155499876,50,0.019011406844106463
DS001_20260731_I18,DS001_20260731,DS001,2026-07-31,18,08:30:00,09:00:00,Morning,False,False,0.021401492710800586,58,0.022053231939163497
DS001_20260731_I19,DS001_20260731,DS001,2026-07-31,19,09:00:00,09:30:00,Morning,False,False,0.020668720853689874,48,0.018250950570342206
DS001_20260731_I20,DS001_20260731,DS001,2026-07-31,20,09:30:00,10:00:00,Morning,False,False,0.01855876085422221,54,0.02053231939163498
DS001_20260731_I21,DS001_20260731,DS001,2026-07-31,21,10:00:00,10:30:00,Morning,False,False,0.01677860079437095,56,0.02129277566539924
DS001_20260731_I22,DS001_20260731,DS001,2026-07-31,22,10:30:00,11:00:00,Morning,False,False,0.017084907298961526,44,0.016730038022813688
DS001_20260731_I23,DS001_20260731,DS001,2026-07-31,23,11:00:00,11:30:00,Lunch,False,False,0.020464938565751368,49,0.018631178707224333
DS001_20260731_I24,DS001_20260731,DS001,2026-07-31,24,11:30:00,12:00:00,Lunch,False,False,0.026631493046693936,70,0.026615969581749048
DS001_20260731_I25,DS001_20260731,DS001,2026-07-31,25,12:00:00,12:30:00,Lunch,False,True,0.03394999493221526,90,0.034220532319391636
DS001_20260731_I26,DS001_20260731,DS001,2026-07-31,26,12:30:00,13:00:00,Lunch,False,True,0.0399174158315461,111,0.04220532319391635
DS001_20260731_I27,DS001_20260731,DS001,2026-07-31,27,13:00:00,13:30:00,Lunch,False,True,0.04220668902089979,107,0.04068441064638783
DS001_20260731_I28,DS001_20260731,DS001,2026-07-31,28,13:30:00,14:00:00,Lunch,False,True,0.03983295658140213,106,0.0403041825095057
DS001_20260731_I29,DS001_20260731,DS001,2026-07-31,29,14:00:00,14:30:00,Lunch,False,False,0.03365665289625937,98,0.037262357414448666
DS001_20260731_I30,DS001_20260731,DS001,2026-07-31,30,14:30:00,15:00:00,Lunch,False,False,0.025831077164889683,49,0.018631178707224333
DS001_20260731_I31,DS001_20260731,DS001,2026-07-31,31,15:00:00,15:30:00,Afternoon,False,False,0.018659609569327506,48,0.018250950570342206
DS001_20260731_I32,DS001_20260731,DS001,2026-07-31,32,15:30:00,16:00:00,Afternoon,False,False,0.013718417338831307,32,0.012167300380228136
DS001_20260731_I33,DS001_20260731,DS001,2026-07-31,33,16:00:00,16:30:00,Afternoon,False,False,0.011677604343767732,37,0.014068441064638783
DS001_20260731_I34,DS001_20260731,DS001,2026-07-31,34,16:30:00,17:00:00,Afternoon,False,False,0.0126079132830529,29,0.011026615969581748
DS001_20260731_I35,DS001_20260731,DS001,2026-07-31,35,17:00:00,17:30:00,Afternoon,False,False,0.01632120013090489,50,0.019011406844106463
DS001_20260731_I36,DS001_20260731,DS001,2026-07-31,36,17:30:00,18:00:00,Afternoon,False,False,0.022476113833692697,62,0.023574144486692015
DS001_20260731_I37,DS001_20260731,DS001,2026-07-31,37,18:00:00,18:30:00,Evening,False,True,0.030460279758051517,69,0.02623574144486692
DS001_20260731_I38,DS001_20260731,DS001,2026-07-31,38,18:30:00,19:00:00,Evening,False,True,0.03922767461712924,108,0.04106463878326996
DS001_20260731_I39,DS001_20260731,DS001,2026-07-31,39,19:00:00,19:30:00,Evening,False,True,0.04729705144338496,105,0.039923954372623575
DS001_20260731_I40,DS001_20260731,DS001,2026-07-31,40,19:30:00,20:00:00,Evening,False,True,0.053026398006156945,132,0.050190114068441066
DS001_20260731_I41,DS001_20260731,DS001,2026-07-31,41,20:00:00,20:30:00,Evening,False,True,0.05510362351936411,158,0.06007604562737642
DS001_20260731_I42,DS001_20260731,DS001,2026-07-31,42,20:30:00,21:00:00,Evening,False,True,0.053024062408073086,132,0.050190114068441066
DS001_20260731_I43,DS001_20260731,DS001,2026-07-31,43,21:00:00,21:30:00,Evening,False,True,0.0472872484422813,127,0.04828897338403042
DS001_20260731_I44,DS001_20260731,DS001,2026-07-31,44,21:30:00,22:00:00,Evening,False,True,0.03919229161810419,102,0.03878326996197719
DS001_20260731_I45,DS001_20260731,DS001,2026-07-31,45,22:00:00,22:30:00,Evening,False,False,0.030345851038156735,91,0.03460076045627376
DS001_20260731_I46,DS001_20260731,DS001,2026-07-31,46,22:30:00,23:00:00,Evening,False,False,0.02214344542869561,51,0.019391634980988594
DS001_20260731_I47,DS001_20260731,DS001,2026-07-31,47,23:00:00,23:30:00,Late Night,False,False,0.015450288620546081,47,0.017870722433460075
DS001_20260731_I48,DS001_20260731,DS001,2026-07-31,48,23:30:00,00:00:00,Late Night,False,False,0.01055224054162814,24,0.009125475285171103
DS001_20260801_I01,DS001_20260801,DS001,2026-08-01,1,00:00:00,00:30:00,Night,True,False,0.002965869567919799,7,0.002326354270521768
DS001_20260801_I02,DS001_20260801,DS001,2026-08-01,2,00:30:00,01:00:00,Night,True,False,0.0029658696313035306,12,0.003988035892323031
DS001_20260801_I03,DS001_20260801,DS001,2026-08-01,3,01:00:00,01:30:00,Night,True,False,0.002965870050102038,13,0.004320372216683284
DS001_20260801_I04,DS001_20260801,DS001,2026-08-01,4,01:30:00,02:00:00,Night,True,False,0.0029658725549019816,8,0.0026586905948820204
DS001_20260801_I05,DS001_20260801,DS001,2026-08-01,5,02:00:00,02:30:00,Night,True,False,0.002965886111826263,12,0.003988035892323031
DS001_20260801_I06,DS001_20260801,DS001,2026-08-01,6,02:30:00,03:00:00,Night,True,False,0.002965952490326824,9,0.0029910269192422734
DS001_20260801_I07,DS001_20260801,DS001,2026-08-01,7,03:00:00,03:30:00,Night,True,False,0.00296624639261165,6,0.0019940179461615153
DS001_20260801_I08,DS001_20260801,DS001,2026-08-01,8,03:30:00,04:00:00,Night,True,False,0.002967422603834368,7,0.002326354270521768
DS001_20260801_I09,DS001_20260801,DS001,2026-08-01,9,04:00:00,04:30:00,Night,True,False,0.0029716749601737,8,0.0026586905948820204
DS001_20260801_I10,DS001_20260801,DS001,2026-08-01,10,04:30:00,05:00:00,Night,True,False,0.002985553275156937,6,0.0019940179461615153
DS001_20260801_I11,DS001_20260801,DS001,2026-08-01,11,05:00:00,05:30:00,Night,True,False,0.0030264074803725257,10,0.003323363243602526
DS001_20260801_I12,DS001_20260801,DS001,2026-08-01,12,05:30:00,06:00:00,Night,True,False,0.0031347669367816316,16,0.005317381189764041
DS001_20260801_I13,DS001_20260801,DS001,2026-08-01,13,06:00:00,06:30:00,Morning,True,False,0.003393373316989268,10,0.003323363243602526
DS001_20260801_I14,DS001_20260801,DS001,2026-08-01,14,06:30:00,07:00:00,Morning,True,False,0.003947738883953432,12,0.003988035892323031
DS001_20260801_I15,DS001_20260801,DS001,2026-08-01,15,07:00:00,07:30:00,Morning,True,False,0.005012724935660523,12,0.003988035892323031
DS001_20260801_I16,DS001_20260801,DS001,2026-08-01,16,07:30:00,08:00:00,Morning,True,False,0.006840635382083194,25,0.008308408109006314
DS001_20260801_I17,DS001_20260801,DS001,2026-08-01,17,08:00:00,08:30:00,Morning,True,False,0.009632056635822315,25,0.008308408109006314
DS001_20260801_I18,DS001_20260801,DS001,2026-08-01,18,08:30:00,09:00:00,Morning,True,False,0.013403169348246192,43,0.014290461947490861
DS001_20260801_I19,DS001_20260801,DS001,2026-08-01,19,09:00:00,09:30:00,Morning,True,False,0.01787461933757692,52,0.017281488866733134
DS001_20260801_I20,DS001_20260801,DS001,2026-08-01,20,09:30:00,10:00:00,Morning,True,False,0.022478304270196522,53,0.017613825191093387
DS001_20260801_I21,DS001_20260801,DS001,2026-08-01,21,10:00:00,10:30:00,Morning,True,False,0.02654006932663374,82,0.02725157859754071
DS001_20260801_I22,DS001_20260801,DS001,2026-08-01,22,10:30:00,11:00:00,Morning,True,False,0.0295797763450101,73,0.024260551678298437
DS001_20260801_I23,DS001_20260801,DS001,2026-08-01,23,11:00:00,11:30:00,Lunch,True,False,0.03154691337976669,97,0.0322366234629445
DS001_20260801_I24,DS001_20260801,DS001,2026-08-01,24,11:30:00,12:00:00,Lunch,True,False,0.03280050746948679,110,0.036556995679627786
DS001_20260801_I25,DS001_20260801,DS001,2026-08-01,25,12:00:00,12:30:00,Lunch,True,True,0.033807235717518674,86,0.028580923894981722
DS001_20260801_I26,DS001_20260801,DS001,2026-08-01,26,12:30:00,13:00:00,Lunch,True,True,0.03476702805483263,108,0.03589232303090728
DS001_20260801_I27,DS001_20260801,DS001,2026-08-01,27,13:00:00,13:30:00,Lunch,True,True,0.035457500461162174,101,0.03356596876038551
DS001_20260801_I28,DS001_20260801,DS001,2026-08-01,28,13:30:00,14:00:00,Lunch,True,True,0.035406850849461255,111,0.036889332003988036
DS001_20260801_I29,DS001_20260801,DS001,2026-08-01,29,14:00:00,14:30:00,Lunch,True,False,0.034232739543202745,101,0.03356596876038551
DS001_20260801_I30,DS001_20260801,DS001,2026-08-01,30,14:30:00,15:00:00,Lunch,True,False,0.031898342708602805,95,0.031571950814223995
DS001_20260801_I31,DS001_20260801,DS001,2026-08-01,31,15:00:00,15:30:00,Afternoon,True,False,0.02877397830282509,83,0.027583914921900963
DS001_20260801_I32,DS001_20260801,DS001,2026-08-01,32,15:30:00,16:00:00,Afternoon,True,False,0.02554630926595895,77,0.02558989697573945
DS001_20260801_I33,DS001_20260801,DS001,2026-08-01,33,16:00:00,16:30:00,Afternoon,True,False,0.023048747021406888,81,0.026919242273180457
DS001_20260801_I34,DS001_20260801,DS001,2026-08-01,34,16:30:00,17:00:00,Afternoon,True,False,0.022056789648761614,67,0.022266533732136922
DS001_20260801_I35,DS001_20260801,DS001,2026-08-01,35,17:00:00,17:30:00,Afternoon,True,False,0.023085744582864155,84,0.027916251246261216
DS001_20260801_I36,DS001_20260801,DS001,2026-08-01,36,17:30:00,18:00:00,Afternoon,True,False,0.026235386855238556,72,0.023928215353938187
DS001_20260801_I37,DS001_20260801,DS001,2026-08-01,37,18:00:00,18:30:00,Evening,True,True,0.03111509867005608,96,0.031904287138584245
DS001_20260801_I38,DS001_20260801,DS001,2026-08-01,38,18:30:00,19:00:00,Evening,True,True,0.03686795763867532,118,0.0392156862745098
DS001_20260801_I39,DS001_20260801,DS001,2026-08-01,39,19:00:00,19:30:00,Evening,True,True,0.04231097808857489,128,0.042539049518112326
DS001_20260801_I40,DS001_20260801,DS001,2026-08-01,40,19:30:00,20:00:00,Evening,True,True,0.04619779318173358,151,0.05018278497839814
DS001_20260801_I41,DS001_20260801,DS001,2026-08-01,41,20:00:00,20:30:00,Evening,True,True,0.04755710587509334,142,0.04719175805915587
DS001_20260801_I42,DS001_20260801,DS001,2026-08-01,42,20:30:00,21:00:00,Evening,True,True,0.045986502371440065,147,0.04885343968095713
DS001_20260801_I43,DS001_20260801,DS001,2026-08-01,43,21:00:00,21:30:00,Evening,True,True,0.04176135373346826,124,0.04120970422067132
DS001_20260801_I44,DS001_20260801,DS001,2026-08-01,44,21:30:00,22:00:00,Evening,True,True,0.03569952638729529,109,0.03622465935526753
DS001_20260801_I45,DS001_20260801,DS001,2026-08-01,45,22:00:00,22:30:00,Evening,True,False,0.028855828399789486,86,0.028580923894981722
DS001_20260801_I46,DS001_20260801,DS001,2026-08-01,46,22:30:00,23:00:00,Evening,True,False,0.02220080598743449,62,0.02060485211033566
DS001_20260801_I47,DS001_20260801,DS001,2026-08-01,47,23:00:00,23:30:00,Late Night,True,False,0.0164126630141515,39,0.01296111665004985
DS001_20260801_I48,DS001_20260801,DS001,2026-08-01,48,23:30:00,00:00:00,Late Night,True,False,0.011820452953715107,33,0.010967098703888335
DS001_20260802_I01,DS001_20260802,DS001,2026-08-02,1,00:00:00,00:30:00,Night,True,False,0.002965869567919799,7,0.002428026361429067
DS001_20260802_I02,DS001_20260802,DS001,2026-08-02,2,00:30:00,01:00:00,Night,True,False,0.0029658696313035306,7,0.002428026361429067
